Symbol,Name,IndustryCode,Industry,MarketCapLocal,MarketCapKrwText,Currency
GTY,Getty Realty Corp.,60102020,상업용 REITs,1823917986,"2조 4,650억원",USD
USA,Liberty All Star Equity Closed Fund,55501030,폐쇄형 펀드,1818494183,"2조 4,577억원",USD
CCS,Century Communities Inc,53203010,주택 건설,1816009323,"2조 4,543억원",USD
ETV,Eaton Vance Tax Managed Buy Write Opportunities Closed Fund,55501030,폐쇄형 펀드,1801522984,"2조 4,348억원",USD
WMK,Weis Markets  Inc.,54301020,식품 소매 및 유통,1799427094,"2조 4,319억원",USD
CMRE,Costamare Inc.,52405020,해양 화물 및 물류,1797673066,"2조 4,296억원",USD
SMA,SmartStop Self Storage REIT Inc,60102040,특수 REITs,1796167213,"2조 4,275억원",USD
DCOM,Dime Community Bancshares  Inc.,55101010,은행,1790108361,"2조 4,193억원",USD
NBHC,National Bank Holdings Corp,55101010,은행,1787817417,"2조 4,162억원",USD
ETG,Eaton Vance Tax Advantaged Global Dividend Income Closed Fund,55501030,폐쇄형 펀드,1787459085,"2조 4,158억원",USD
DAO,Youdao Inc ADR,53302010,광고 및 마케팅,1782576461,"2조 4,092억원",USD
TEO,Telecom Argentina SA ADR,57401010,통합 통신 서비스,1781172545,"2조 4,073억원",USD
WS,Worthington Steel Inc,51201020,철 및 강철,1778037003,"2조 4,030억원",USD
VET,Vermilion Energy Inc.,50102010,통합 오일 및 가스,1777259966,"2조 4,020억원",USD
ACVA,ACV Auctions Inc.,57201030,온라인 서비스,1774663224,"2조 3,985억원",USD
WSO B,Watsco  Inc. Class B,52102030,전기 부품 및 장비,1769597837,"2조 3,916억원",USD
NUV,Nuveen Municipal Value Fund Inc,55501030,폐쇄형 펀드,1760252813,"2조 3,790억원",USD
NEXA,Nexa Resources SA,51201050,특수 채굴 및 금속,1760109140,"2조 3,788억원",USD
JPM PRC,JPMORGAN CHASE Depositary SH Repstg 1 400TH Pfd Ser EE,55101010,은행,1756760000,"2조 3,743억원",USD
LOB,Live Oak Bancshares  Inc.,55101010,은행,1752760689,"2조 3,689억원",USD
TSLX,Sixth Street Specialty Lending  Inc.,55501030,폐쇄형 펀드,1749546601,"2조 3,645억원",USD
DXC,DXC Technology Company,57201010,IT 서비스 및 컨설팅,1746381071,"2조 3,602억원",USD
AI,C3.ai  Inc.,57201020,소프트웨어,1744461438,"2조 3,576억원",USD
BPRE,Bluerock Private Real Estate Closed End Fund,55501030,폐쇄형 펀드,1740850007,"2조 3,528억원",USD
DEI,Douglas Emmett  Inc.,60102020,상업용 REITs,1736822219,"2조 3,473억원",USD
BST,BlackRock Science and Technology Trust,55501030,폐쇄형 펀드,1736348150,"2조 3,467억원",USD
SAM,The Boston Beer Company  Inc.,54101010,양조업,1731575328,"2조 3,402억원",USD
STEW,SRH Total Return Fund，Inc,55501030,폐쇄형 펀드,1728231680,"2조 3,357억원",USD
CPRI,Capri Holdings Ltd,53403040,의류 및 액세서리 소매,1726368077,"2조 3,332억원",USD
FLOC,Flowco Holdings Inc.,50103020,오일 관련 서비스 및 장비,1723939590,"2조 3,299억원",USD
PDO,PIMCO Dynamic Income Opportunities Fund,55501030,폐쇄형 펀드,1719143970,"2조 3,234억원",USD
AMBQ,Ambiq Micro  Inc.,57101010,반도체,1718311283,"2조 3,223억원",USD
BLX,Bladex Inc,55101050,기업 금융 서비스,1715829455,"2조 3,189억원",USD
IDT,IDT Corporation,57401010,통합 통신 서비스,1713444197,"2조 3,157억원",USD
AIN,Albany International Corp,52102010,산업용 기계 및 장비,1710248000,"2조 3,114억원",USD
DUKU,DUKE ENERGY Units,59101010,전력 유틸리티,1704850000,"2조 3,041억원",USD
BDJ,BlackRock Enhanced Equity Dividend Trust,55501030,폐쇄형 펀드,1702207908,"2조 3,005억원",USD
FLNG,FLEX LNG Ltd.,50103030,오일 및 가스 수송 서비스,1697418759,"2조 2,941억원",USD
TRIN,Trinity Capital Inc,55102020,투자 관리 및 펀드 운영,1689333360,"2조 2,831억원",USD
CTS,CTS Corp,57104010,전자 장비 및 부품,1683387695,"2조 2,751억원",USD
RLJ,RLJ Lodging Trust,60102040,특수 REITs,1680705868,"2조 2,715억원",USD
GLP,Global Partners Units,50102030,"오일, 가스 정제 및 마케팅",1674281478,"2조 2,628억원",USD
BY,Byline Bancorp Inc,55101010,은행,1671897540,"2조 2,596억원",USD
CBL,CBL & Associates Properties  Inc.,60102020,상업용 REITs,1669980595,"2조 2,570억원",USD
EVTC,Evertec Inc,52203040,경영 지원 서비스,1667095922,"2조 2,531억원",USD
HE,Hawaiian Electric Industries  Inc.,59101010,전력 유틸리티,1666200974,"2조 2,519억원",USD
XHR,Xenia Hotels & Resorts  Inc.,60102040,특수 REITs,1650277988,"2조 2,304억원",USD
NAC,Nuveen California Quality Municipal Income Fund,55501030,폐쇄형 펀드,1641430329,"2조 2,184억원",USD
TGLS,Tecnoglass Holdings Inc.,53203020,건설 자재 및 비품,1640603500,"2조 2,173억원",USD
OBK,Origin Bancorp Inc,55101010,은행,1640277379,"2조 2,168억원",USD
KRP,Kimbell Royalty Partners LP Units,50102010,통합 오일 및 가스,1639114301,"2조 2,153억원",USD
EFC,Ellington Financial Inc.,60102040,특수 REITs,1636869802,"2조 2,122억원",USD
NAT,Nordic American Tankers Ltd,50103030,오일 및 가스 수송 서비스,1622010079,"2조 1,921억원",USD
GSL,Global Ship Lease  Inc.,52405020,해양 화물 및 물류,1615828861,"2조 1,838억원",USD
TR,Tootsie Roll Industries  Inc.,54102020,식품 가공,1613094419,"2조 1,801억원",USD
AGRO,Adecoagro S.A.,54102020,식품 가공,1577286068,"2조 1,317억원",USD
AESI,Atlas Energy Solutions Inc.,51202010,건설 자재,1500041412,2조 273억원,USD
GENI,Genius Sports Ltd,57201030,온라인 서비스,1687971899,"2조 2,813억원",USD
WWW,Wolverine World Wide  Inc.,53202030,제화,1630658156,"2조 2,038억원",USD
SOMN,Southern Units,59101010,전력 유틸리티,1599500000,"2조 1,617억원",USD
ADIG,ADI Global Distribution Inc.,57104010,전자 장비 및 부품,1595905622,"2조 1,569억원",USD
GIC,Global Industrial Company,52202010,다각적 산업용 제품 도매,1594834071,"2조 1,554억원",USD
SBH,Sally Beauty Holdings  Inc.,53403090,기타 전문 소매,1587834072,"2조 1,460억원",USD
ARCO,Arcos Dorados Holdings Inc.,53301020,레스토랑 및 바,1587657442,"2조 1,457억원",USD
HUN,Huntsman Corp,51101090,다각적 화학 산업,1587176475,"2조 1,451억원",USD
MQY,BlackRock MuniYield Quality Fund，Inc.,55501030,폐쇄형 펀드,1569006918,"2조 1,205억원",USD
SID,Companhia Siderurgica Nacional SA ADR,51201020,철 및 강철,1564790857,"2조 1,148억원",USD
HAWK,HawkEye 360 Inc,57401020,무선 통신 서비스,1564509865,"2조 1,144억원",USD
IIPR,Innovative Industrial Properties Inc,60102020,상업용 REITs,1564398342,"2조 1,143억원",USD
GAM,General American Investors Closed Fund,55501030,폐쇄형 펀드,1560050117,"2조 1,084억원",USD
HOS,Hornbeck Offshore Services  Inc.,50103020,오일 관련 서비스 및 장비,1557539418,"2조 1,050억원",USD
HYT,BlackRock Corporate High Yield Fund，Inc.,55501030,폐쇄형 펀드,1555477729,"2조 1,022억원",USD
RQI,Cohen & Steers Quality Income Realty Fund Inc,55501030,폐쇄형 펀드,1552332446,2조 980억원,USD
ARDT,Ardent Health Inc,56102010,의료 시설 및 서비스,1544452682,2조 873억원,USD
KMPR,Kemper Corporation,55301020,손해보험,1543786635,2조 864억원,USD
LYNX,Lyntris Inc.,52101010,항공우주 및 방위,1542126807,2조 842억원,USD
PBT,Permian Basin Royalty Units,50102020,"오일, 가스 탐사 및 생산",1539488532,2조 806억원,USD
JPM PRD,Jpmorgan Chase Depositary Shares Representing 1/400 Pref Shs Series DD,55101010,은행,1536802500,2조 770억원,USD
ENR,Energizer Holdings Inc,52102030,전기 부품 및 장비,1530609287,2조 686억원,USD
KOS,Kosmos Energy Ltd.,50102020,"오일, 가스 탐사 및 생산",1530403263,2조 683억원,USD
RVLV,Revolve Group  Inc.,53402010,백화점,1528336530,2조 655억원,USD
PRKS,United Parks & Resorts Inc.,53301040,여가 및 오락시설,1523467982,2조 590억원,USD
GFR,Greenfire Resources Ltd.,50102020,"오일, 가스 탐사 및 생산",1517010397,2조 502억원,USD
GLOB,GLOBANT S.A.,57201010,IT 서비스 및 컨설팅,1511716256,2조 431억원,USD
BCAT,BlackRock Capital Allocation Term Closed End Fund,55501030,폐쇄형 펀드,1500885631,2조 284억원,USD
XZO,Exzeo Group Inc,55301020,손해보험,1489120225,2조 125억원,USD
DMC,Del Monte Corporation,54102010,어업 및 농업,1487934640,2조 109억원,USD
TFIN,Triumph Financial  Inc.,55101010,은행,1487673874,2조 106억원,USD
WOLF,Wolfspeed Inc,57101010,반도체,1481526626,2조 23억원,USD
MBC,MasterBrand  Inc.,53203020,건설 자재 및 비품,1473271148,"1조 9,911억원",USD
REX,REX American Resources Corporation,50201020,재생 가능 연료,1468022070,"1조 9,840억원",USD
NOMD,Nomad Foods Limited,54102020,식품 가공,1467807275,"1조 9,837억원",USD
SLVM,Sylvamo Corp,51301020,종이 제품,1465960159,"1조 9,812억원",USD
SCL,Stepan Co,51101030,특수 화학제,1463520925,"1조 9,779억원",USD
FOIL,Londian Wason New Energy Tech Inc ADR,52102030,전기 부품 및 장비,1458247552,"1조 9,708억원",USD
AGL,agilon health  inc.,56102010,의료 시설 및 서비스,1458148676,"1조 9,707억원",USD
AMPX,Amprius Technologies Inc,52102030,전기 부품 및 장비,1457884568,"1조 9,703억원",USD
NRP,Natural Resource Partners Units,50101010,석탄,1454365221,"1조 9,656억원",USD
TEN,Tsakos Energy Navigation Ltd,50103030,오일 및 가스 수송 서비스,1454259397,"1조 9,654억원",USD
NVGS,Navigator Holdings Ltd.,50103030,오일 및 가스 수송 서비스,1448778072,"1조 9,580억원",USD
NMAX,Newsmax Inc.,53302020,방송,1447890830,"1조 9,568억원",USD
ECAT,BlackRock ESG Capital Allocation Term Closed End Fund,55102020,투자 관리 및 펀드 운영,1447263867,"1조 9,560억원",USD
DXYZ,Destiny Tech100 Closed End Fund,55501030,폐쇄형 펀드,1446400208,"1조 9,548억원",USD
ARLO,Arlo Technologies  Inc.,57102010,통신 및 네트워킹,1443094407,"1조 9,503억원",USD
SVV,Savers Value Village  Inc.,53403090,기타 전문 소매,1428411810,"1조 9,305억원",USD
NFJ,Virtus Dividend  Interest & Prem Str Fd,55501030,폐쇄형 펀드,1415891126,"1조 9,136억원",USD
BTT,BlackRock Municipal 2030 Target Term Trust,55501030,폐쇄형 펀드,1409302854,"1조 9,047억원",USD
DCH,Dauch Corp,53101020,"자동차, 트럭 및 오토바이 부품",1404243198,"1조 8,978억원",USD
BBAI,BigBear.ai Holdings  Inc.,57201010,IT 서비스 및 컨설팅,1385739085,"1조 8,728억원",USD
BORR,Borr Drilling Limited,50103010,오일 및 가스 시추,1375966825,"1조 8,596억원",USD
PRG,PROG Holdings Inc,57301010,핀테크,1362241849,"1조 8,411억원",USD
UAN,CVR Partners Units,51101020,농화학제,1361897727,"1조 8,406억원",USD
COUR,Coursera  Inc.,57201030,온라인 서비스,1359016000,"1조 8,367억원",USD
AAT,American Assets Trust  Inc.,60102010,복합부동산 REITs,1351506728,"1조 8,266억원",USD
TV,Grupo Televisa  S.A.B. ADR,53302020,방송,1324171200,"1조 7,896억원",USD
EFOR,Everforth  Inc.,57201010,IT 서비스 및 컨설팅,1323480000,"1조 7,887억원",USD
LUXE,LuxExperience BV ADR,57201030,온라인 서비스,1311781413,"1조 7,729억원",USD
ADNT,Adient PLC,53101020,"자동차, 트럭 및 오토바이 부품",1410873856,"1조 9,068억원",USD
FOR,Forestar Group Inc,52201020,건설 및 엔지니어링,1388189631,"1조 8,761억원",USD
CNMD,Conmed Corp,56101020,"의료 장비, 물품 및 유통",1382849120,"1조 8,689억원",USD
YSS,York Space Systems Inc,52101010,항공우주 및 방위,1361213866,"1조 8,397억원",USD
UMH,UMH Properties Inc,60102030,주거용 REITs,1349092480,"1조 8,233억원",USD
AMN,AMN Healthcare Services  Inc.,56102010,의료 시설 및 서비스,1337733889,"1조 8,079억원",USD
GBX,The Greenbrier Companies  Inc.,52102020,중장비 및 차량,1331644085,"1조 7,997억원",USD
FMC,FMC Corp,51101020,농화학제,1323647688,"1조 7,889억원",USD
JPM PRM,Jpmorgan Chase And Co DS Repstg 1 400Th Series MM,55101010,은행,1317600000,"1조 7,807억원",USD
ODC,Oil-Dri Corporation of America,54201020,개인 생활 필수 용품,1315685701,"1조 7,781억원",USD
WD,Walker & Dunlop Inc,55101010,은행,1315362548,"1조 7,777억원",USD
CYD,China Yuchai International Ltd,53101020,"자동차, 트럭 및 오토바이 부품",1315017186,"1조 7,772억원",USD
PRSU,Pursuit Attractions and Hospitality  Inc.,53301040,여가 및 오락시설,1303771892,"1조 7,620억원",USD
GOLD,Gold.com Inc,51201050,특수 채굴 및 금속,1301759855,"1조 7,593억원",USD
JPM PRL,JPMorgan Chase Depositary Shares Each Rep 1 400th Interest 4 625 Non Cumulative,55101010,은행,1300920000,"1조 7,582억원",USD
ASIC,Ategrity Specialty Insurance Company Holdings,55301020,손해보험,1294985595,"1조 7,502억원",USD
EPC,Edgewell Personal Care Company,54201020,개인 생활 필수 용품,1288646063,"1조 7,416억원",USD
AMRC,Ameresco Inc,50201010,재생 가능 에너지 장비 및 서비스,1285263630,"1조 7,370억원",USD
TE,T1 Energy Inc.,52102030,전기 부품 및 장비,1283917649,"1조 7,352억원",USD
LSPD,Lightspeed Commerce Inc.,57201020,소프트웨어,1282546756,"1조 7,334억원",USD
HLF,Herbalife Ltd,54102020,식품 가공,1281745337,"1조 7,323억원",USD
ALX,Alexander's Inc,60102020,상업용 REITs,1268650836,"1조 7,146억원",USD
VTOL,Bristow Group Inc.,52406010,항공사,1268381180,"1조 7,142억원",USD
RES,RPC Inc,50103020,오일 관련 서비스 및 장비,1267878109,"1조 7,135억원",USD
NBR,Nabors Industries Ltd.,50103010,오일 및 가스 시추,1267281854,"1조 7,127억원",USD
MUC,BlackRock MuniHoldings California Quality Fd，Inc.,55501030,폐쇄형 펀드,1263832750,"1조 7,081억원",USD
HQH,abrdn Healthcare Investors,55501030,폐쇄형 펀드,1259944959,"1조 7,028억원",USD
FUN,Six Flags Entertainment Corp,53301040,여가 및 오락시설,1258490638,"1조 7,009억원",USD
RYZ,Ryerson Holding Corporation,51201020,철 및 강철,1254390443,"1조 6,953억원",USD
RF PRF,Regions Financial Depositary Shares Representing a 1 40th Interest in a Share,55101010,은행,1252500000,"1조 6,928억원",USD
CXM,Sprinklr  Inc.,57201020,소프트웨어,1249081809,"1조 6,881억원",USD
FLO,Flowers Foods Inc,54102020,식품 가공,1246897618,"1조 6,852억원",USD
DOLE,Dole PLC,54102010,어업 및 농업,1246856252,"1조 6,851억원",USD
BAC PRB,Bank Amer Depositary Shares Representing 1/1000 Non Cumulative Pref Shs Series,55101010,은행,1244970000,"1조 6,826억원",USD
USPH,US Physical Therapy Inc,56102010,의료 시설 및 서비스,1241120793,"1조 6,774억원",USD
NBXG,Neuberger Next Gen Connectivity Fund Inc.,55501030,폐쇄형 펀드,1239705947,"1조 6,755억원",USD
TBN,Tamboran Resources Corp,50102020,"오일, 가스 탐사 및 생산",1234614113,"1조 6,686억원",USD
PUMP,ProPetro Holding Corp.,50103020,오일 관련 서비스 및 장비,1231923888,"1조 6,649억원",USD
MSDL,Morgan Stanley Direct Lending Fund,55102020,투자 관리 및 펀드 운영,1231298986,"1조 6,641억원",USD
MYI,BlackRock MuniYield Quality Fund III，Inc.,55501030,폐쇄형 펀드,1222936070,"1조 6,528억원",USD
ASBH,American Savings Bank NA,55101010,은행,1218712181,"1조 6,471억원",USD
MOG B,Moog Inc Class B,52101010,항공우주 및 방위,1216388274,"1조 6,439억원",USD
IRS,IRSA Inversiones y Representaciones SA ADR,60101010,"부동산 임대, 개발 및 운영",1213071796,"1조 6,395억원",USD
WFC PRZ,Wells Fargo 1000 Depositary Shares Representing Pref Shs Class A,55101010,은행,1212400000,"1조 6,386억원",USD
BHLB,Berkshire Hills Bancorp Inc,55101010,은행,1212168531,"1조 6,382억원",USD
CCO,Clear Channel Outdoor Holdings Inc,53302010,광고 및 마케팅,1211643351,"1조 6,375억원",USD
ARES PRB,Ares Management 6 75 Mandatory Convertible Prf Shs Series B,55102020,투자 관리 및 펀드 운영,1209300000,"1조 6,344억원",USD
CLVT,Clarivate PLC,52203070,전문 정보 서비스,1208964966,"1조 6,339억원",USD
TPB,Turning Point Brands  Inc.,54102030,담배,1208549018,"1조 6,334억원",USD
ORC,Orchid Island Capital Inc,60102040,특수 REITs,1208132768,"1조 6,328억원",USD
ANRO,Alto Neuroscience Inc,56202010,생명 공학 및 의학 연구,1207871961,"1조 6,324억원",USD
AZUL,Azul SA ADR,52406010,항공사,1207727459,"1조 6,322억원",USD
TK,Teekay Corp Ltd,50103030,오일 및 가스 수송 서비스,1206633251,"1조 6,308억원",USD
OPY,Oppenheimer Holdings Inc.,55102010,투자 은행 및 중개 서비스,1198105920,"1조 6,192억원",USD
UVE,Universal Insurance Holdings Inc,55301020,손해보험,1197540176,"1조 6,185억원",USD
JFR,Nuveen Floating Rate Income Closed Fund,55501030,폐쇄형 펀드,1195987968,"1조 6,164억원",USD
LADR,Ladder Capital Corp,60102040,특수 REITs,1193802501,"1조 6,134억원",USD
UHAL,U-Haul Holding Company,52405030,지상 화물 및 물류,1193269681,"1조 6,127억원",USD
DFIN,Donnelley Financial Solutions  Inc.,52203070,전문 정보 서비스,1192145222,"1조 6,112억원",USD
GNK,Genco Shipping & Trading Limited,52405020,해양 화물 및 물류,1165069952,"1조 5,746억원",USD
MUX,McEwen Inc,51201080,다각적 채굴,1232693591,"1조 6,660억원",USD
LZB,La-Z-Boy Inc,53204040,가정용 가구,1228017959,"1조 6,597억원",USD
MYE,Myers Industries Inc,51302010,용기(종이 제외) 및 포장재,1187226289,"1조 6,045억원",USD
AORT,Artivion  Inc.,56101020,"의료 장비, 물품 및 유통",1176487613,"1조 5,900억원",USD
T PRC,AT&T Depo Sha Rep 1000 Preferred Series C,57401020,무선 통신 서비스,1176000000,"1조 5,894억원",USD
PDM,Piedmont Realty Trust  Inc.,60102020,상업용 REITs,1172494570,"1조 5,846억원",USD
MMI,Marcus & Millichap Inc,60101020,부동산 서비스,1171350123,"1조 5,831억원",USD
LNN,Lindsay Corporation,52102020,중장비 및 차량,1168506575,"1조 5,792억원",USD
HZO,MarineMax Inc,53205020,오락용 제품,1157565781,"1조 5,645억원",USD
DSL,DoubleLine Income Solutions Fd,55501030,폐쇄형 펀드,1157168060,"1조 5,639억원",USD
TDOC,Teladoc Health Inc,56102010,의료 시설 및 서비스,1153693533,"1조 5,592억원",USD
CDRE,Cadre Holdings Inc,52101010,항공우주 및 방위,1151021330,"1조 5,556억원",USD
EOS,Eaton Vance Enhanced Equity Income II Closed Fund,55501030,폐쇄형 펀드,1150026444,"1조 5,543억원",USD
AMTB,Amerant Bancorp Inc.,55101010,은행,1143951955,"1조 5,461억원",USD
ECVT,Ecovyst Inc.,51101090,다각적 화학 산업,1143944759,"1조 5,460억원",USD
PD,PagerDuty  Inc.,57201020,소프트웨어,1138850161,"1조 5,392억원",USD
TNC,Tennant Company,52102010,산업용 기계 및 장비,1137529496,"1조 5,374억원",USD
CRI,Carter's  Inc.,53403040,의류 및 액세서리 소매,1132907169,"1조 5,311억원",USD
UTI,Universal Technical Institute  Inc.,63103010,전문 및 비즈니스 교육,1124493665,"1조 5,198억원",USD
SPH,Suburban Propane Partners Common Units,50102030,"오일, 가스 정제 및 마케팅",1122102349,"1조 5,165억원",USD
LOMA,Loma Negra Compania Industrial Argentina SA ADR,51202010,건설 자재,1119120682,"1조 5,125억원",USD
FTK,Flotek Industries Inc,51101030,특수 화학제,1117762439,"1조 5,107억원",USD
FSCO,FS Credit Opportunities Corp.,55501030,폐쇄형 펀드,1116528440,"1조 5,090억원",USD
BOW,Bowhead Specialty Holdings Inc.,55301020,손해보험,1115475273,"1조 5,076억원",USD
DFH,Dream Finders Homes Inc (Texas),53203010,주택 건설,1109960547,"1조 5,001억원",USD
FUBO,FuboTV Inc.,57201030,온라인 서비스,1106163533,"1조 4,950억원",USD
AOD,abrdn Total Dynamic Dividend Mutual Fund,55501030,폐쇄형 펀드,1105287317,"1조 4,938억원",USD
VCX,Fundrise Innovation Fund  LLC,55501030,폐쇄형 펀드,1103625765,"1조 4,916억원",USD
DEA,Easterly Government Properties Inc,60102020,상업용 REITs,1103540108,"1조 4,914억원",USD
BAC PRM,Bank Amer DS Representing 1/1000 Non Cum Pref Shs Series KK,55101010,은행,1097721780,"1조 4,836억원",USD
MCB,Metropolitan Bank Holding Corp,55101010,은행,1095467664,"1조 4,805억원",USD
GSBD,Goldman Sachs BDC  Inc.,55101050,기업 금융 서비스,1095297022,"1조 4,803억원",USD
BW,Babcock & Wilcox Enterprises  Inc.,52102040,중전기장비,1093403584,"1조 4,777억원",USD
ASA,ASA Gold And Precious Metals Limited,55501030,폐쇄형 펀드,1092781256,"1조 4,769억원",USD
DLX,Deluxe Corporation,52203020,상업 인쇄 서비스,1091838265,"1조 4,756억원",USD
TUYA,Tuya Inc. ADR,57201020,소프트웨어,1091797781,"1조 4,756억원",USD
LAC,Lithium Americas Corp.,51201050,특수 채굴 및 금속,1088848572,"1조 4,716억원",USD
UVV,Universal Corporation,54102030,담배,1082619694,"1조 4,632억원",USD
TYG,Tortoise Energy Infrastructure Closed Fund,55501030,폐쇄형 펀드,1079429247,"1조 4,588억원",USD
NPK,National Presto Industries Inc,52101010,항공우주 및 방위,1077189314,"1조 4,558억원",USD
EMO,ClearBridge Energy Midstream Opportunity Closed End Fund,55501030,폐쇄형 펀드,1069381521,"1조 4,453억원",USD
CII,BlackRock Enhanced Large Cap Core Closed End Fund,55501030,폐쇄형 펀드,1060698725,"1조 4,335억원",USD
ENOV,Enovis Corporation,56101020,"의료 장비, 물품 및 유통",1060541995,"1조 4,333억원",USD
PDS,Precision Drilling Corp(Calgary),50103010,오일 및 가스 시추,1059503285,"1조 4,319억원",USD
UAA,Under Armour Inc Class A,53202020,의류 및 액세서리,1058392258,"1조 4,304억원",USD
BTX,BlackRock Technology and Private Equity Term Trust,55501030,폐쇄형 펀드,1056228197,"1조 4,275억원",USD
SBR,Sabine Royalty Units,50102020,"오일, 가스 탐사 및 생산",1055107198,"1조 4,260억원",USD
BMEZ,BlackRock Health Sciences Term Closed End Fund,55501030,폐쇄형 펀드,1054398685,"1조 4,250억원",USD
PCG PRX,PG And E 6 Conv Pref Series A,59101010,전력 유틸리티,1053262000,"1조 4,235억원",USD
ETW,Eaton Vance Tax Managed Global Buy Write Opportunities Closed Fund,55501030,폐쇄형 펀드,1052312546,"1조 4,222억원",USD
CPAC,Cementos Pacasmayo SAA ADR,51202010,건설 자재,1050346019,"1조 4,195억원",USD
BRBR,BellRing Brands  Inc.,54102020,식품 가공,1045340964,"1조 4,128억원",USD
COF PRI,Capital One Financial 40 DS Representing Perpetual Pref Shs Series I,55101030,소비자 대출,1041600000,"1조 4,077억원",USD
JPM PRK,JPMorgan Chase DRC Rep 1 400 4 55 Non Cumul Pref Shs Series JJ,55101010,은행,1040400000,"1조 4,061억원",USD
PPLC,Ppl Units,59104010,복합 유틸리티,1032470000,"1조 3,954억원",USD
YELP,Yelp Inc.,57201030,온라인 서비스,1028838254,"1조 3,905억원",USD
GS PRD,Goldman Sachs Group Depository Shares Repstg 1/1000th Floating Rate Non,55102010,투자 은행 및 중개 서비스,1021661080,"1조 3,808억원",USD
XIFR,XPLR Infrastructure LP,59101010,전력 유틸리티,1020031642,"1조 3,786억원",USD
NPKI,NPK International Inc.,50103020,오일 관련 서비스 및 장비,996842156,"1조 3,472억원",USD
XTND,Xtend AI Robotics  Inc,,,989053877,"1조 3,367억원",USD
VYX,NCR Voyix Corporation,57201010,IT 서비스 및 컨설팅,1021717245,"1조 3,809억원",USD
GHM,Graham Corp,52102010,산업용 기계 및 장비,1020417649,"1조 3,791억원",USD
MS PRQ,Morgan Stanley Depositary Shares Each Repsng 1 1000th Share of 6 625 Non,55102010,투자 은행 및 중개 서비스,1010000000,"1조 3,650억원",USD
FPF,First Trust Intermediate Duration Preferred & Inc,55501030,폐쇄형 펀드,1004597624,"1조 3,577억원",USD
EQBK,Equity Bancshares Inc,55101010,은행,999971314,"1조 3,515억원",USD
CMP,Compass Minerals International  Inc.,51101090,다각적 화학 산업,999144801,"1조 3,503억원",USD
MS PRP,Morgan Stanley Dep Shs Repstg 1 1000 Sh Non-Cumulative Ser P Pref Shs Series P,55102010,투자 은행 및 중개 서비스,998400000,"1조 3,493억원",USD
LU,Lufax Holding Ltd ADR,55101050,기업 금융 서비스,996692226,"1조 3,470억원",USD
LAR,Lithium Argentina AG,51201050,특수 채굴 및 금속,996476263,"1조 3,467억원",USD
HRTG,Heritage Insurance Holdings Inc,55301020,손해보험,996035936,"1조 3,461억원",USD
PTA,Cohen & Steers Tax-Adv Pref Secs and Inc Fund,,,989947615,"1조 3,379억원",USD
BV,BrightView Holdings  Inc.,52203010,환경 서비스 및 장비,988042000,"1조 3,353억원",USD
KRO,Kronos Worldwide  Inc.,51101010,상품 화학,987536687,"1조 3,347억원",USD
DEC,Diversified Energy Co,50102020,"오일, 가스 탐사 및 생산",983696926,"1조 3,295억원",USD
BTGO,BitGo Holdings Inc,52203040,경영 지원 서비스,973277750,"1조 3,154억원",USD
RHLD,Resolute Holdings Management  Inc,52203040,경영 지원 서비스,970255348,"1조 3,113억원",USD
BAC PRN,Bank of America 1000 Depositary Shares Representing Pref Series LL,55101010,은행,968557450,"1조 3,090억원",USD
NXDR,Nextdoor Holdings  Inc.,57201030,온라인 서비스,967121005,"1조 3,071억원",USD
AGBK,Agi Inc,55101030,소비자 대출,965977623,"1조 3,055억원",USD
SB,Safe Bulkers  Inc.,52405020,해양 화물 및 물류,965307851,"1조 3,046억원",USD
TDAY,USA TODAY Co Inc,53302040,소비자 출판,963125693,"1조 3,017억원",USD
MS PRI,Morgan Stanley DS Representing 1 1000 Fixed Floating Non Cumulative Pref Shs,55102010,투자 은행 및 중개 서비스,959600000,"1조 2,969억원",USD
STK,Columbia Seligman Premium Technology Growth Fund,55501030,폐쇄형 펀드,958188041,"1조 2,950억원",USD
USB PRA,U S Bancorp 100 DS Rep Non Cumulative preference Series A,55101010,은행,957152610,"1조 2,936억원",USD
UA,Under Armour Inc Class C,53202020,의류 및 액세서리,954965442,"1조 2,906억원",USD
SAFE,Safehold Inc,60102010,복합부동산 REITs,952478966,"1조 2,873억원",USD
ANGX,Angel Studios  Inc.,53302030,엔터테인먼트 제작,952457227,"1조 2,872억원",USD
OI,O-I Glass  Inc.,51302010,용기(종이 제외) 및 포장재,951153834,"1조 2,855억원",USD
BKSY,BlackSky Technology Inc.,52101010,항공우주 및 방위,949047179,"1조 2,826억원",USD
PXED,Phoenix Education Partners  Inc.,63102010,"초, 중, 고등 교육기관",948406463,"1조 2,818억원",USD
NX,Quanex Building Products Corp,53203020,건설 자재 및 비품,946769457,"1조 2,796억원",USD
KODK,Eastman Kodak Co,57105010,사무기기,946693000,"1조 2,795억원",USD
CPF,Central Pacific Financial Corp,55101010,은행,946475600,"1조 2,792억원",USD
BCX,BlackRock Resources And Commodities Strategy Trust,55501030,폐쇄형 펀드,943827554,"1조 2,756억원",USD
UTL,Unitil Corp,59104010,복합 유틸리티,941741845,"1조 2,728억원",USD
IBTA,Ibotta  Inc.,57201030,온라인 서비스,941613113,"1조 2,726억원",USD
CSR,Centerspace,60102030,주거용 REITs,939656905,"1조 2,699억원",USD
